,Yaş,Kilometre,Motor Hacmi,Motor Gücü,Ortalama Yakıt Tüketimi,Depo Hacmi,Fiyat,log_Fiyat,Ford,Opel,Renault,Skoda,Toyota,Volkswagen,Vites Tipi,Hasar Durumu
29,6,103000.0,1395,150,5.0,55.0,985000,13.800396920154226,False,False,False,False,False,True,1.5,1
30,9,55240.0,1390,122,6.0,55.0,825000,13.623138665316818,False,False,False,False,False,True,1.5,1
31,7,180000.0,1598,120,4.0,66.0,1030000,13.845069360205818,False,False,False,False,False,True,1.5,1
32,6,74000.0,1197,90,4.7,45.0,860000,13.664687668229691,False,False,False,False,False,True,1.5,0
33,7,265000.0,1422,90,3.5,45.0,650000,13.38472764187182,False,False,False,False,False,True,1.5,0
34,3,119000.0,1598,120,4.0,59.0,1399000,14.151268253647618,False,False,False,False,False,True,1.5,0
35,12,276000.0,1598,105,4.7,55.0,616600,13.331975794434188,False,False,False,False,False,True,1.5,1
36,8,192000.0,1598,105,4.7,55.0,909750,13.720925115474406,False,False,False,False,False,True,1.5,1
37,9,105000.0,1598,105,4.2,45.0,690000,13.444446876573442,False,False,False,False,False,True,1.0,1
38,8,88246.0,1422,90,3.4,45.0,650000,13.38472764187182,False,False,False,False,False,True,1.0,1
39,6,64000.0,999,95,4.6,40.0,867500,13.673370790803151,False,False,False,False,False,True,1.5,1
40,11,123000.0,1390,85,5.8,45.0,595000,13.296316684527767,False,False,False,False,False,True,1.5,1
41,11,84000.0,1390,85,5.9,45.0,620000,13.337474757021274,False,False,False,False,False,True,1.0,1
43,8,143000.0,1390,122,6.2,55.0,765000,13.547631112808673,False,False,False,False,False,True,1.0,1
44,4,98000.0,1598,120,4.0,59.0,1389950,14.144778333236873,False,False,False,False,False,True,1.5,1
45,8,140000.0,1395,150,5.1,66.0,1200000,13.997832114758229,False,False,False,False,False,True,1.5,0
46,5,205000.0,1598,95,3.9,40.0,765000,13.547631112808673,False,False,False,False,False,True,1.5,1
47,8,157000.0,1598,105,3.9,50.0,945000,13.758940206475879,False,False,False,False,False,True,1.5,0
48,6,84500.0,1598,115,4.2,50.0,990000,13.805460222110773,False,False,False,False,False,True,1.5,1
49,8,70000.0,1598,110,3.9,50.0,960000,13.77468856344402,False,False,False,False,False,True,1.5,1
50,11,72000.0,1595,102,7.1,55.0,735000,13.507625778194974,False,False,False,False,False,True,1.0,1
51,10,176000.0,1598,105,4.5,55.0,750000,13.527828485512494,False,False,False,False,False,True,1.0,1
52,7,215000.0,1390,122,6.0,55.0,735000,13.507625778194974,False,False,False,False,False,True,1.5,0
53,8,63000.0,1395,150,5.0,66.0,892000,13.701221411562146,False,False,False,False,False,True,1.0,0
54,4,117250.0,1598,120,4.0,66.0,1408000,14.157680815700125,False,False,False,False,False,True,1.5,1
55,5,100850.0,1395,125,5.1,66.0,1143000,13.949166942776948,False,False,False,False,False,True,1.5,1
56,3,27500.0,999,95,4.6,40.0,1005000,13.820498099475314,False,False,False,False,False,True,1.5,1
58,5,62000.0,999,95,4.6,40.0,895000,13.704578997256993,False,False,False,False,False,True,1.5,1
59,7,85000.0,1598,110,3.9,50.0,1000000,13.815510557964274,False,False,False,False,False,True,1.5,1
62,10,214000.0,1598,105,4.7,55.0,670000,13.415032991367148,False,False,False,False,False,True,1.5,0
63,9,297000.0,1598,120,4.0,66.0,980000,13.795307850646754,False,False,False,False,False,True,1.5,1
66,7,243000.0,1598,120,4.0,66.0,1125000,13.933293593620657,False,False,False,False,False,True,1.5,1
67,11,239000.0,1598,105,4.5,55.0,625000,13.345506928718539,False,False,False,False,False,True,1.0,1
68,8,130000.0,1598,120,4.0,66.0,1050000,13.864300722133706,False,False,False,False,False,True,1.0,1
69,8,206000.0,1598,105,4.7,55.0,838000,13.63877337946422,False,False,False,False,False,True,1.5,0
72,10,109000.0,1390,160,6.3,55.0,798000,13.589863876431945,False,False,False,False,False,True,1.5,1
73,11,147000.0,1390,122,6.2,55.0,690000,13.444446876573442,False,False,False,False,False,True,1.0,0
74,4,89000.0,1598,115,4.2,50.0,1100000,13.9108207377686,False,False,False,False,False,True,1.5,1
75,11,250000.0,1598,105,3.9,50.0,739000,13.513053199930338,False,False,False,False,False,True,1.5,0
76,5,67000.0,999,95,4.4,40.0,815000,13.610943392223,False,False,False,False,False,True,1.0,0
77,12,188000.0,1390,85,5.9,45.0,520000,13.16158409055761,False,False,False,False,False,True,1.0,0
78,6,96000.0,1395,125,5.3,66.0,935000,13.748301808270824,False,False,False,False,False,True,1.0,0
79,4,155000.0,1598,120,4.4,66.0,1318000,14.09162599404459,False,False,False,False,False,True,1.5,1
80,12,190000.0,1390,85,5.9,45.0,555000,13.226723392728571,False,False,False,False,False,True,1.0,1
82,4,45000.0,1598,115,4.2,50.0,1275000,14.058456736574664,False,False,False,False,False,True,1.5,1
84,10,174000.0,1390,122,6.0,55.0,749000,13.526494262499357,False,False,False,False,False,True,1.5,1
85,11,259000.0,1598,105,4.7,55.0,699999,13.458834185453092,False,False,False,False,False,True,1.5,0
86,11,232000.0,1390,122,6.2,55.0,712500,13.476535191124942,False,False,False,False,False,True,1.0,0
87,12,188000.0,1197,105,5.7,55.0,605000,13.312983737012978,False,False,False,False,False,True,1.0,1
88,3,25800.0,999,95,4.4,40.0,820000,13.617059619240436,False,False,False,False,False,True,1.0,1
89,7,133000.0,1598,120,4.0,66.0,1095000,13.906264921232738,False,False,False,False,False,True,1.5,1
90,10,160000.0,1598,105,4.5,55.0,840000,13.641157170819497,False,False,False,False,False,True,1.0,1
93,11,283000.0,1598,105,4.5,55.0,450000,13.017002861746503,False,False,False,False,False,True,1.0,1
94,6,139000.0,1395,125,5.0,55.0,955000,13.769466619462868,False,False,False,False,False,True,1.5,0
95,5,130000.0,1598,120,4.0,66.0,1375000,14.133964289082808,False,False,False,False,False,True,1.5,0
96,8,151000.0,999,75,5.1,45.0,560000,13.235692062711331,False,False,False,False,False,True,1.0,1
98,6,203000.0,1598,120,4.0,66.0,1250000,14.038654109278484,False,False,False,False,False,True,1.5,0
100,7,82500.0,1197,110,4.9,50.0,815000,13.610943392223,False,False,False,False,False,True,1.0,1
101,7,141000.0,1598,120,4.0,66.0,860000,13.664687668229691,False,False,False,False,False,True,1.5,1
102,7,187000.0,1598,110,3.9,50.0,880000,13.687677186454389,False,False,False,False,False,True,1.5,1
103,9,143000.0,1197,105,4.8,50.0,875000,13.681979165339751,False,False,False,False,False,True,1.5,1
104,6,21000.0,1598,120,4.0,66.0,1355000,14.119312012295937,False,False,False,False,False,True,1.5,1
105,8,114672.0,999,75,5.1,45.0,600000,13.304684934198283,False,False,False,False,False,True,1.0,0
106,6,138000.0,1422,90,3.5,45.0,765000,13.547631112808673,False,False,False,False,False,True,1.5,1
107,6,113000.0,1598,120,4.0,66.0,1175000,13.976778705560397,False,False,False,False,False,True,1.0,1
108,10,133000.0,1199,75,3.8,45.0,590000,13.287877815881902,False,False,False,False,False,True,1.0,0
109,11,110000.0,1198,70,5.5,45.0,575000,13.262125319779487,False,False,False,False,False,True,1.0,1
110,1,7500.0,999,110,4.4,50.0,1050000,13.864300722133706,False,False,False,False,False,True,1.0,1
111,11,235000.0,1199,75,3.8,45.0,500000,13.122363377404328,False,False,False,False,False,True,1.0,0
112,12,193000.0,1598,105,4.5,55.0,610000,13.321214236149494,False,False,False,False,False,True,1.0,0
113,6,183000.0,1422,90,3.5,45.0,685000,13.437174117244362,False,False,False,False,False,True,1.5,0
114,7,100000.0,999,75,5.1,45.0,620000,13.337474757021274,False,False,False,False,False,True,1.0,1
115,4,112000.0,1598,115,4.2,50.0,1030000,13.845069360205818,False,False,False,False,False,True,1.5,1
116,10,255000.0,1197,105,5.4,55.0,565000,13.244581010128577,False,False,False,False,False,True,1.5,0
117,9,177000.0,1598,105,4.7,55.0,660000,13.399995114002609,False,False,False,False,False,True,1.5,0
118,9,245000.0,1598,105,3.8,50.0,750000,13.527828485512494,False,False,False,False,False,True,1.0,0
119,8,83000.0,1395,125,5.0,50.0,1075000,13.8878312195439,False,False,False,False,False,True,1.5,0
120,7,141000.0,1395,125,5.3,66.0,1115000,13.924364962876357,False,False,False,False,False,True,1.0,0
121,10,121000.0,1197,105,5.7,55.0,840000,13.641157170819497,False,False,False,False,False,True,1.0,1
122,8,107000.0,1422,90,3.4,45.0,720000,13.487006490992238,False,False,False,False,False,True,1.0,1
123,10,139000.0,1598,90,4.2,45.0,640000,13.369223455335854,False,False,False,False,False,True,1.0,0
125,8,99000.0,1598,120,4.0,66.0,1240000,14.03062193758122,False,False,False,False,False,True,1.5,0
126,8,123000.0,1197,105,5.4,55.0,865000,13.670484785914017,False,False,False,False,False,True,1.5,1
127,13,205540.0,1598,105,4.7,55.0,680000,13.42984807715229,False,False,False,False,False,True,1.5,0
128,11,120000.0,1199,75,3.8,45.0,590000,13.287877815881902,False,False,False,False,False,True,1.0,1
129,6,71500.0,999,110,5.1,50.0,855000,13.658856747918897,False,False,False,False,False,True,1.0,0
130,12,199000.0,1598,90,4.2,45.0,515000,13.151922179645874,False,False,False,False,False,True,1.0,1
131,13,150000.0,1390,122,6.4,55.0,645000,13.37700559577791,False,False,False,False,False,True,1.0,0
132,10,104800.0,1390,85,5.9,45.0,655000,13.39239051461739,False,False,False,False,False,True,1.0,1
133,9,300000.0,1598,90,3.8,50.0,670000,13.415032991367148,False,False,False,False,False,True,1.0,0
134,6,92000.0,1197,105,4.9,55.0,900000,13.710150042306449,False,False,False,False,False,True,1.5,0
136,7,101555.0,1422,90,3.5,45.0,720000,13.487006490992238,False,False,False,False,False,True,1.5,0
137,3,40000.0,999,95,4.6,40.0,845000,13.64709190633931,False,False,False,False,False,True,1.5,0
139,6,124000.0,1598,120,4.0,59.0,1300000,14.077874822431765,False,False,False,False,False,True,1.5,1
141,7,227000.0,1598,110,3.9,50.0,783000,13.57088797497294,False,False,False,False,False,True,1.5,0
143,8,190000.0,1598,105,4.5,55.0,625000,13.345506928718539,False,False,False,False,False,True,1.0,0
144,6,45000.0,999,75,5.1,45.0,609900,13.321050288284548,False,False,False,False,False,True,1.0,1
145,6,182000.0,999,95,4.6,40.0,749000,13.526494262499357,False,False,False,False,False,True,1.5,1
148,5,101000.0,1395,125,5.5,50.0,1070000,13.883169206438088,False,False,False,False,False,True,1.0,1
149,13,120000.0,1595,102,7.4,55.0,669750,13.414659787406855,False,False,False,False,False,True,2.0,1
152,13,196000.0,1598,90,4.3,45.0,530000,13.180632285528304,False,False,False,False,False,True,1.5,1
155,8,87000.0,1395,125,5.2,50.0,915000,13.726679344257658,False,False,False,False,False,True,1.0,1
156,6,111000.0,1598,120,4.0,59.0,1220000,14.01436141670944,False,False,False,False,False,True,1.5,1
157,6,185000.0,1598,120,4.0,66.0,1450000,14.187074114396758,False,False,False,False,False,True,1.5,1
158,8,106000.0,1197,90,4.7,45.0,745000,13.521139497361697,False,False,False,False,False,True,1.0,1
161,7,50000.0,1395,150,4.7,50.0,1135000,13.94214320889764,False,False,False,False,False,True,1.5,0
162,4,30000.0,1598,95,3.9,40.0,967000,13.781953774435431,False,False,False,False,False,True,1.5,0
168,12,178000.0,1598,105,4.7,55.0,695000,13.45166712454693,False,False,False,False,False,True,1.5,0
169,10,250000.0,1598,105,4.7,55.0,765000,13.547631112808673,False,False,False,False,False,True,1.5,1
170,7,63000.0,1395,150,5.1,66.0,1090000,13.901688254205327,False,False,False,False,False,True,1.5,0
171,13,195000.0,1390,122,5.9,55.0,687500,13.440817108522863,False,False,False,False,False,True,1.5,0
172,7,173000.0,1598,110,3.9,50.0,835000,13.635187003832993,False,False,False,False,False,True,1.5,0
173,11,275000.0,1197,105,5.7,55.0,669000,13.413539339110365,False,False,False,False,False,True,1.0,1
174,6,249000.0,1598,120,4.0,66.0,950000,13.764217263576723,False,False,False,False,False,True,1.5,0
175,12,253000.0,1390,122,6.2,55.0,510000,13.142166004700508,False,False,False,False,False,True,1.0,0
176,12,190000.0,1598,105,4.7,55.0,699750,13.458478407377699,False,False,False,False,False,True,1.5,1
179,11,117877.0,1197,105,5.7,55.0,660000,13.399995114002609,False,False,False,False,False,True,1.0,0
180,7,52000.0,1197,110,4.9,50.0,1020000,13.835313185260453,False,False,False,False,False,True,1.5,1
181,7,88756.0,1598,120,4.0,66.0,1480000,14.207552645740298,False,False,False,False,False,True,1.5,1
182,5,77000.0,999,95,4.6,40.0,932900,13.746053292949052,False,False,False,False,False,True,1.5,1
186,6,116000.0,1197,105,5.0,55.0,875000,13.681979165339751,False,False,False,False,False,True,1.0,1
187,10,197000.0,1199,75,3.4,45.0,535000,13.190022025878143,False,False,False,False,False,True,1.0,1
189,9,190000.0,1598,105,3.9,50.0,820000,13.617059619240436,False,False,False,False,False,True,1.5,1
190,8,71000.0,1197,110,4.9,50.0,775000,13.560618308335483,False,False,False,False,False,True,1.0,1
191,10,252000.0,1199,75,3.8,45.0,475000,13.071070083016778,False,False,False,False,False,True,1.0,1
192,13,330000.0,1598,105,4.7,55.0,590000,13.287877815881902,False,False,False,False,False,True,1.5,1
193,3,12198.0,999,95,4.4,40.0,869000,13.67509840424753,False,False,False,False,False,True,1.0,1
194,11,269000.0,1199,75,3.8,45.0,450000,13.017002861746503,False,False,False,False,False,True,1.0,1
195,11,187000.0,1199,75,3.8,45.0,525000,13.17115354157376,False,False,False,False,False,True,1.0,1
196,10,211000.0,1598,105,3.9,50.0,728000,13.498056327178823,False,False,False,False,False,True,1.5,0
197,10,215000.0,1197,105,5.4,55.0,538500,13.19654277557858,False,False,False,False,False,True,1.5,1
198,6,106000.0,999,75,4.7,40.0,650000,13.38472764187182,False,False,False,False,False,True,1.0,0
199,12,120000.0,1598,90,4.3,45.0,598500,13.302181803980165,False,False,False,False,False,True,1.5,0
201,7,170000.0,1422,90,3.5,45.0,825000,13.623138665316818,False,False,False,False,False,True,1.5,0
203,6,224000.0,1598,120,4.0,66.0,1125000,13.933293593620657,False,False,False,False,False,True,1.5,0
204,4,115000.0,1598,120,4.4,66.0,1315000,14.089347223594002,False,False,False,False,False,True,1.5,1
205,10,156000.0,1390,85,5.9,45.0,683000,13.434250138552928,False,False,False,False,False,True,1.0,1
206,8,175000.0,1422,90,3.4,45.0,700000,13.458835614025542,False,False,False,False,False,True,1.0,1
208,5,107501.0,1598,120,4.0,59.0,1085000,13.897090544956697,False,False,False,False,False,True,1.5,0
210,6,200000.0,1598,115,4.2,50.0,890000,13.698976741708323,False,False,False,False,False,True,1.5,0
211,9,150000.0,1197,105,5.7,55.0,795000,13.58609739363647,False,False,False,False,False,True,1.0,1
213,9,165200.0,1598,105,4.7,55.0,848000,13.65063591477404,False,False,False,False,False,True,1.5,1
214,9,174000.0,1598,105,4.7,55.0,860000,13.664687668229691,False,False,False,False,False,True,1.5,0
216,9,86000.0,1390,160,6.3,55.0,887500,13.696163800331709,False,False,False,False,False,True,1.5,0
220,6,75000.0,1598,120,4.0,66.0,1300000,14.077874822431765,False,False,False,False,False,True,1.0,1
221,10,161000.0,1598,90,4.3,45.0,705000,13.465953081794405,False,False,False,False,False,True,1.5,0
222,8,248000.0,1598,105,4.7,55.0,755000,13.534473028231162,False,False,False,False,False,True,1.5,0
223,9,260000.0,1422,90,3.5,45.0,618900,13.335698987727453,False,False,False,False,False,True,1.5,0
224,12,84000.0,1197,105,5.7,55.0,780000,13.567049198665774,False,False,False,False,False,True,1.0,1
225,6,80000.0,1395,125,5.0,55.0,965000,13.779883380321124,False,False,False,False,False,True,1.5,1
226,7,137000.0,1395,125,5.0,50.0,1005000,13.820498099475314,False,False,False,False,False,True,1.5,1
227,8,152000.0,1598,105,4.5,55.0,760000,13.541073712262515,False,False,False,False,False,True,1.0,0
228,8,184000.0,1598,120,4.0,66.0,1150000,13.955272500339433,False,False,False,False,False,True,1.0,1
230,12,185000.0,1198,70,5.5,45.0,520000,13.16158409055761,False,False,False,False,False,True,1.0,0
231,6,113000.0,1395,125,5.3,50.0,1125000,13.933293593620657,False,False,False,False,False,True,1.5,1
232,7,91615.0,1197,90,4.7,45.0,732000,13.503535792943449,False,False,False,False,False,True,1.0,1
233,8,58277.0,999,75,5.1,45.0,598000,13.301346032932768,False,False,False,False,False,True,1.0,0
234,11,175000.0,1197,105,4.8,50.0,810000,13.604789526648622,False,False,False,False,False,True,1.5,0
235,10,158000.0,1197,105,5.4,55.0,718000,13.484224848030362,False,False,False,False,False,True,1.5,1
236,13,220000.0,1390,122,6.0,55.0,705000,13.465953081794405,False,False,False,False,False,True,1.5,0
237,12,179000.0,1598,105,4.7,55.0,660000,13.399995114002609,False,False,False,False,False,True,1.5,0
238,11,162500.0,1199,75,3.8,45.0,458000,13.034624463096321,False,False,False,False,False,True,1.0,0
239,10,160000.0,1598,105,4.5,55.0,755000,13.534473028231162,False,False,False,False,False,True,1.0,0
240,7,227000.0,1598,90,3.8,50.0,749000,13.526494262499357,False,False,False,False,False,True,1.0,1
241,12,142500.0,1390,122,6.0,55.0,625000,13.345506928718539,False,False,False,False,False,True,1.5,0
242,7,218000.0,1598,120,4.0,66.0,1300000,14.077874822431765,False,False,False,False,False,True,1.5,1
243,10,100250.0,1197,105,5.7,55.0,770000,13.554145793829866,False,False,False,False,False,True,1.0,1
244,8,235000.0,1598,105,3.8,50.0,785000,13.573438996764546,False,False,False,False,False,True,1.0,0
245,7,112000.0,1598,120,4.0,66.0,1035000,13.849911984681606,False,False,False,False,False,True,1.5,1
246,7,155000.0,1598,120,4.0,66.0,1475000,14.204168547756057,False,False,False,False,False,True,1.5,1
247,4,67000.0,1598,120,4.0,59.0,1170000,13.972514306773938,False,False,False,False,False,True,1.5,1
248,6,69000.0,999,110,5.1,50.0,789500,13.579155112677833,False,False,False,False,False,True,1.0,1
249,8,165000.0,1598,105,4.7,55.0,845000,13.64709190633931,False,False,False,False,False,True,1.5,1
250,7,208000.0,1395,125,5.0,55.0,919000,13.731041401337825,False,False,False,False,False,True,1.5,1
251,13,185000.0,1390,122,6.2,55.0,615000,13.329377546788654,False,False,False,False,False,True,1.0,0
254,8,106000.0,1395,125,5.0,66.0,1350000,14.115615150414612,False,False,False,False,False,True,1.5,1
255,12,157000.0,1598,90,4.2,45.0,600000,13.304684934198283,False,False,False,False,False,True,1.0,1
256,9,151000.0,1197,90,4.7,45.0,615000,13.329377546788654,False,False,False,False,False,True,1.5,0
257,11,98000.0,1395,140,4.7,50.0,680000,13.42984807715229,False,False,False,False,False,True,1.5,0
258,10,145000.0,1598,105,4.7,55.0,755000,13.534473028231162,False,False,False,False,False,True,1.5,1
259,7,115000.0,1422,90,3.5,45.0,764000,13.546323068148657,False,False,False,False,False,True,1.5,0
260,10,184000.0,1390,85,5.8,45.0,690000,13.444446876573442,False,False,False,False,False,True,1.5,1
261,7,154000.0,1422,90,3.5,45.0,868000,13.673946993642486,False,False,False,False,False,True,1.5,1
262,6,82500.0,999,110,5.0,50.0,997000,13.812506048943975,False,False,False,False,False,True,1.5,1
264,12,117000.0,1390,122,6.0,55.0,685000,13.437174117244362,False,False,False,False,False,True,1.5,1
266,6,79000.0,1197,90,4.7,45.0,700000,13.458835614025542,False,False,False,False,False,True,1.0,1
267,7,110000.0,1598,90,3.8,50.0,820000,13.617059619240436,False,False,False,False,False,True,1.0,1
268,8,44000.0,1197,105,5.7,55.0,885000,13.693342923990066,False,False,False,False,False,True,1.0,1
269,10,108000.0,1598,105,4.7,55.0,1200000,13.997832114758229,False,False,False,False,False,True,1.5,0
270,7,141000.0,1598,120,4.0,66.0,1000000,13.815510557964274,False,False,False,False,False,True,1.0,0
271,7,107000.0,1395,125,5.0,55.0,1070000,13.883169206438088,False,False,False,False,False,True,1.5,1
272,2,16000.0,999,95,4.6,40.0,945000,13.758940206475879,False,False,False,False,False,True,1.5,1
273,9,134000.0,1390,122,6.2,55.0,865000,13.670484785914017,False,False,False,False,False,True,1.0,1
274,6,47000.0,1395,125,5.3,55.0,965000,13.779883380321124,False,False,False,False,False,True,1.0,1
275,9,132000.0,1197,90,4.7,45.0,699000,13.457406021215947,False,False,False,False,False,True,1.5,1
276,7,105000.0,1197,105,4.9,55.0,950000,13.764217263576723,False,False,False,False,False,True,1.5,1
279,9,211000.0,1598,120,4.0,66.0,1075000,13.8878312195439,False,False,False,False,False,True,1.5,1
281,5,15000.0,1395,125,5.3,50.0,1465000,14.197365800433305,False,False,False,False,False,True,1.5,1
283,7,115000.0,1395,125,5.2,50.0,885000,13.693342923990066,False,False,False,False,False,True,1.0,0
284,10,75000.0,1197,105,5.4,55.0,875000,13.681979165339751,False,False,False,False,False,True,1.5,1
285,7,262000.0,1598,110,3.9,50.0,950000,13.764217263576723,False,False,False,False,False,True,1.5,0
286,7,129000.0,1422,90,3.4,45.0,660000,13.399995114002609,False,False,False,False,False,True,1.0,0
287,7,211000.0,1197,90,4.7,45.0,635000,13.36138027787483,False,False,False,False,False,True,1.5,0
288,10,113000.0,1199,75,3.8,45.0,499900,13.122163357401663,False,False,False,False,False,True,1.0,0
290,10,196000.0,1598,90,3.8,50.0,760000,13.541073712262515,False,False,False,False,False,True,1.0,0
291,10,178000.0,1199,75,3.4,45.0,590000,13.287877815881902,False,False,False,False,False,True,1.0,0
292,8,153000.0,1598,105,4.7,55.0,955500,13.769990042662466,False,False,False,False,False,True,1.5,0
293,10,118000.0,1598,90,4.2,45.0,690000,13.444446876573442,False,False,False,False,False,True,1.0,0
294,7,134000.0,1422,75,3.6,45.0,645000,13.37700559577791,False,False,False,False,False,True,1.0,1
296,7,134000.0,1598,120,4.0,66.0,1395000,14.148404973237604,False,False,False,False,False,True,1.5,0
297,8,62000.0,1422,75,3.6,45.0,635000,13.36138027787483,False,False,False,False,False,True,1.0,1
298,8,156000.0,1598,105,4.7,55.0,1075000,13.8878312195439,False,False,False,False,False,True,1.5,1
299,8,79000.0,1197,110,4.9,50.0,1015000,13.830399170458024,False,False,False,False,False,True,1.5,1
301,9,182000.0,1199,75,3.8,45.0,600000,13.304684934198283,False,False,False,False,False,True,1.0,0
302,7,84500.0,1197,105,4.9,55.0,798000,13.589863876431945,False,False,False,False,False,True,1.5,0
303,8,108850.0,1598,110,3.8,50.0,790000,13.579788224443204,False,False,False,False,False,True,1.0,0
304,6,135000.0,1598,120,4.0,66.0,1395000,14.148404973237604,False,False,False,False,False,True,1.5,0
305,7,75000.0,1197,90,4.7,45.0,755000,13.534473028231162,False,False,False,False,False,True,1.5,0
306,10,191000.0,1197,105,5.4,55.0,720000,13.487006490992238,False,False,False,False,False,True,1.5,0
307,7,183500.0,1598,120,4.0,66.0,965000,13.779883380321124,False,False,False,False,False,True,1.5,0
308,8,205000.0,1598,120,4.0,66.0,1350000,14.115615150414612,False,False,False,False,False,True,1.5,0
309,11,247000.0,1598,105,4.5,55.0,625000,13.345506928718539,False,False,False,False,False,True,1.0,0
310,6,71000.0,1197,105,5.0,55.0,787500,13.576618649681926,False,False,False,False,False,True,1.0,0
311,6,66000.0,1197,105,5.0,55.0,980000,13.795307850646754,False,False,False,False,False,True,1.0,1
312,11,185000.0,1598,105,4.7,55.0,695000,13.45166712454693,False,False,False,False,False,True,1.5,0
313,9,171000.0,1598,105,4.7,55.0,810000,13.604789526648622,False,False,False,False,False,True,1.5,1
314,8,142000.0,1598,120,4.0,66.0,1010000,13.825460888817442,False,False,False,False,False,True,1.5,0
315,10,190000.0,1197,105,4.8,50.0,810000,13.604789526648622,False,False,False,False,False,True,1.5,1
316,8,85000.0,1197,110,4.9,50.0,805000,13.5985975564007,False,False,False,False,False,True,1.0,1
317,11,175000.0,1198,70,5.5,45.0,555000,13.226723392728571,False,False,False,False,False,True,1.0,0
318,11,91000.0,1390,85,5.8,45.0,625000,13.345506928718539,False,False,False,False,False,True,1.5,1
319,8,310000.0,1598,120,4.0,66.0,1050000,13.864300722133706,False,False,False,False,False,True,1.5,1
320,2,40000.0,999,110,4.9,50.0,1300900,14.07856689058965,False,False,False,False,False,True,1.5,1
321,11,173000.0,1390,122,6.2,55.0,735000,13.507625778194974,False,False,False,False,False,True,1.0,1
322,6,149000.0,1598,120,4.0,66.0,1049000,13.863347887378435,False,False,False,False,False,True,1.0,1
323,5,55000.0,999,75,4.7,40.0,719500,13.48631180530956,False,False,False,False,False,True,1.0,1
324,9,96000.0,1197,105,4.9,50.0,910000,13.721199878493033,False,False,False,False,False,True,1.0,1
325,8,129000.0,1390,122,6.4,55.0,770000,13.554145793829866,False,False,False,False,False,True,1.0,1
326,8,167000.0,1598,105,4.5,55.0,870000,13.676248490630767,False,False,False,False,False,True,1.0,1
327,8,221000.0,1598,120,4.0,66.0,962000,13.776769729647844,False,False,False,False,False,True,1.5,1
328,9,160000.0,1422,90,3.4,45.0,668000,13.412043452518782,False,False,False,False,False,True,1.0,1
330,7,88000.0,1598,110,3.9,50.0,1025000,13.840203170554645,False,False,False,False,False,True,1.5,1
331,7,133000.0,1598,120,4.0,66.0,1115000,13.924364962876357,False,False,False,False,False,True,1.0,1
332,10,167500.0,1390,122,6.2,55.0,765000,13.547631112808673,False,False,False,False,False,True,1.0,1
333,8,100600.0,1598,105,3.8,50.0,900000,13.710150042306449,False,False,False,False,False,True,1.0,1
334,9,144000.0,1390,150,4.7,45.0,890000,13.698976741708323,False,False,False,False,False,True,1.5,1
335,9,98000.0,1598,105,4.7,55.0,919000,13.731041401337825,False,False,False,False,False,True,1.5,1
336,9,126000.0,1598,105,3.9,50.0,965000,13.779883380321124,False,False,False,False,False,True,1.5,0
337,6,34000.0,1395,125,5.3,50.0,1250000,14.038654109278484,False,False,False,False,False,True,1.5,1
339,9,153000.0,1598,105,3.9,50.0,805000,13.5985975564007,False,False,False,False,False,True,1.5,1
341,10,140000.0,1390,85,5.8,45.0,725000,13.493926933836812,False,False,False,False,False,True,1.5,1
343,7,113000.0,1197,90,4.7,45.0,775000,13.560618308335483,False,False,False,False,False,True,1.5,1
344,8,170000.0,1598,105,4.7,55.0,843000,13.644722236983993,False,False,False,False,False,True,1.5,0
345,7,154000.0,1598,120,4.0,66.0,1250000,14.038654109278484,False,False,False,False,False,True,1.5,1
346,8,120000.0,1598,120,4.0,66.0,1000090,13.815600553914518,False,False,False,False,False,True,1.5,1
348,2,34000.0,999,110,4.4,50.0,1000000,13.815510557964274,False,False,False,False,False,True,1.0,1
349,5,107500.0,1598,120,4.0,66.0,1215000,14.010254634756786,False,False,False,False,False,True,1.5,1
350,12,220000.0,1199,75,3.8,45.0,525000,13.17115354157376,False,False,False,False,False,True,1.0,1
351,3,68000.0,999,95,4.4,40.0,810000,13.604789526648622,False,False,False,False,False,True,1.0,1
352,6,132500.0,1422,75,3.6,45.0,670000,13.415032991367148,False,False,False,False,False,True,1.0,0
353,7,230000.0,1598,120,4.0,66.0,1125000,13.933293593620657,False,False,False,False,False,True,1.5,1
355,3,80000.0,1598,120,4.0,59.0,1400000,14.151982794585487,False,False,False,False,False,True,1.5,1
356,6,155000.0,1598,115,4.2,50.0,1020000,13.835313185260453,False,False,False,False,False,True,1.5,1
357,8,165000.0,1422,75,3.6,45.0,615000,13.329377546788654,False,False,False,False,False,True,1.0,1
358,6,149000.0,1197,105,5.4,55.0,875000,13.681979165339751,False,False,False,False,False,True,1.0,0
359,6,265000.0,1422,75,3.6,45.0,635000,13.36138027787483,False,False,False,False,False,True,1.0,0
360,5,73000.0,1598,115,4.2,50.0,1000000,13.815510557964274,False,False,False,False,False,True,1.5,0
361,10,309000.0,1598,105,4.7,55.0,780000,13.567049198665774,False,False,False,False,False,True,1.5,1
363,9,210000.0,1390,122,6.0,55.0,882900,13.690967222889673,False,False,False,False,False,True,1.5,1
364,1,180000.0,1598,120,4.0,59.0,1375000,14.133964289082808,False,False,False,False,False,True,1.5,1
365,11,147000.0,1390,122,6.0,55.0,745000,13.521139497361697,False,False,False,False,False,True,1.5,0
